  0.745045E-04  0.196642E+08  0.196642E+08  0.255354E+08  0.255344E+08  0.196634E+08  0.196642E+08
  0.829624E-04  0.196637E+08  0.196637E+08  0.253732E+08  0.253720E+08  0.196626E+08  0.196637E+08
  0.923803E-04  0.196631E+08  0.196631E+08  0.251734E+08  0.251719E+08  0.196617E+08  0.196631E+08
  0.102867E-03  0.196624E+08  0.196624E+08  0.249277E+08  0.249258E+08  0.196605E+08  0.196624E+08
  0.114545E-03  0.196614E+08  0.196614E+08  0.246260E+08  0.246237E+08  0.196591E+08  0.196614E+08
  0.127548E-03  0.196603E+08  0.196603E+08  0.242566E+08  0.242539E+08  0.196574E+08  0.196603E+08
  0.142028E-03  0.196589E+08  0.196589E+08  0.238057E+08  0.238023E+08  0.196552E+08  0.196588E+08
  0.158151E-03  0.196571E+08  0.196571E+08  0.232573E+08  0.232532E+08  0.196525E+08  0.196571E+08
  0.176104E-03  0.196549E+08  0.196549E+08  0.225933E+08  0.225885E+08  0.196491E+08  0.196549E+08
  0.196096E-03  0.196522E+08  0.196522E+08  0.217943E+08  0.217886E+08  0.196450E+08  0.196522E+08
  0.218356E-03  0.196489E+08  0.196489E+08  0.208398E+08  0.208331E+08  0.196399E+08  0.196489E+08
  0.243144E-03  0.196449E+08  0.196449E+08  0.197098E+08  0.197022E+08  0.196336E+08  0.196448E+08
  0.270746E-03  0.196399E+08  0.196399E+08  0.183875E+08  0.183789E+08  0.196259E+08  0.196398E+08
  0.301482E-03  0.196338E+08  0.196338E+08  0.168624E+08  0.168530E+08  0.196164E+08  0.196337E+08
  0.335706E-03  0.196264E+08  0.196264E+08  0.151354E+08  0.151255E+08  0.196047E+08  0.196262E+08
  0.373816E-03  0.196173E+08  0.196173E+08  0.132249E+08  0.132149E+08  0.195904E+08  0.196171E+08
  0.416252E-03  0.196063E+08  0.196063E+08  0.111735E+08  0.111642E+08  0.195730E+08  0.196061E+08
  0.463505E-03  0.195931E+08  0.195931E+08  0.905446E+07  0.904655E+07  0.195517E+08  0.195928E+08
  0.516122E-03  0.195772E+08  0.195772E+08  0.697333E+07  0.696784E+07  0.195260E+08  0.195769E+08
  0.574713E-03  0.195583E+08  0.195583E+08  0.506251E+07  0.506017E+07  0.194950E+08  0.195579E+08
  0.639955E-03  0.195360E+08  0.195359E+08  0.346170E+07  0.346271E+07  0.194577E+08  0.195355E+08
  0.712603E-03  0.195097E+08  0.195097E+08  0.228239E+07  0.228605E+07  0.194131E+08  0.195091E+08
  0.793498E-03  0.194793E+08  0.194792E+08  0.156109E+07  0.156559E+07  0.193602E+08  0.194785E+08
  0.883577E-03  0.194441E+08  0.194441E+08  0.122099E+07  0.122394E+07  0.192976E+08  0.194432E+08
  0.983881E-03  0.194040E+08  0.194039E+08  0.107789E+07  0.107762E+07  0.192240E+08  0.194029E+08
  0.109557E-02  0.193585E+08  0.193583E+08  0.922046E+06  0.919205E+06  0.191379E+08  0.193571E+08
  0.121994E-02  0.193070E+08  0.193068E+08  0.655600E+06  0.653303E+06  0.190380E+08  0.193053E+08
