  0.103507E-04  0.170338E+08  0.170338E+08  0.227020E+08  0.227017E+08  0.170338E+08  0.170338E+08  0.170338E+08  0.170385E+08 -0.495455E+00  0.100877E+08  0.100877E+08  0.421613E+01
  0.113279E-04  0.170338E+08  0.170338E+08  0.227001E+08  0.226998E+08  0.170338E+08  0.170338E+08  0.170338E+08  0.170385E+08 -0.495455E+00  0.100877E+08  0.100877E+08  0.461407E+01
  0.123974E-04  0.170338E+08  0.170338E+08  0.226978E+08  0.226974E+08  0.170338E+08  0.170338E+08  0.170338E+08  0.170385E+08 -0.495455E+00  0.100877E+08  0.100877E+08  0.504956E+01
  0.135678E-04  0.170338E+08  0.170338E+08  0.226951E+08  0.226946E+08  0.170338E+08  0.170338E+08  0.170338E+08  0.170385E+08 -0.495454E+00  0.100877E+08  0.100877E+08  0.552612E+01
  0.148488E-04  0.170338E+08  0.170338E+08  0.226918E+08  0.226912E+08  0.170338E+08  0.170338E+08  0.170338E+08  0.170385E+08 -0.495454E+00  0.100877E+08  0.100877E+08  0.604761E+01
  0.162507E-04  0.170337E+08  0.170337E+08  0.226878E+08  0.226872E+08  0.170338E+08  0.170338E+08  0.170337E+08  0.170384E+08 -0.495454E+00  0.100877E+08  0.100877E+08  0.661828E+01
  0.177849E-04  0.170337E+08  0.170337E+08  0.226831E+08  0.226823E+08  0.170338E+08  0.170337E+08  0.170337E+08  0.170384E+08 -0.495454E+00  0.100877E+08  0.100877E+08  0.724272E+01
  0.194640E-04  0.170337E+08  0.170337E+08  0.226775E+08  0.226765E+08  0.170338E+08  0.170337E+08  0.170337E+08  0.170384E+08 -0.495454E+00  0.100877E+08  0.100877E+08  0.792601E+01
  0.213016E-04  0.170337E+08  0.170337E+08  0.226707E+08  0.226695E+08  0.170338E+08  0.170337E+08  0.170337E+08  0.170384E+08 -0.495453E+00  0.100877E+08  0.100877E+08  0.867364E+01
  0.233127E-04  0.170337E+08  0.170337E+08  0.226626E+08  0.226612E+08  0.170338E+08  0.170337E+08  0.170337E+08  0.170384E+08 -0.495453E+00  0.100876E+08  0.100876E+08  0.949165E+01
  0.255136E-04  0.170337E+08  0.170337E+08  0.226529E+08  0.226512E+08  0.170338E+08  0.170337E+08  0.170337E+08  0.170384E+08 -0.495452E+00  0.100876E+08  0.100876E+08  0.103866E+02
  0.279223E-04  0.170337E+08  0.170337E+08  0.226413E+08  0.226393E+08  0.170337E+08  0.170337E+08  0.170337E+08  0.170384E+08 -0.495452E+00  0.100876E+08  0.100876E+08  0.113657E+02
  0.305585E-04  0.170337E+08  0.170337E+08  0.226274E+08  0.226250E+08  0.170337E+08  0.170337E+08  0.170337E+08  0.170383E+08 -0.495451E+00  0.100876E+08  0.100876E+08  0.124368E+02
