    0.10000E-03    0.42375E+03
    0.10202E-03    0.43198E+03
    0.10408E-03    0.44037E+03
    0.10618E-03    0.44892E+03
    0.10833E-03    0.45764E+03
    0.11052E-03    0.46653E+03
    0.11275E-03    0.47560E+03
    0.11503E-03    0.48483E+03
    0.11735E-03    0.49425E+03
    0.11972E-03    0.50385E+03
    0.12214E-03    0.51363E+03
    0.12461E-03    0.52361E+03
    0.12712E-03    0.53378E+03
    0.12969E-03    0.54414E+03
    0.13231E-03    0.55471E+03
    0.13499E-03    0.56548E+03
    0.13771E-03    0.57646E+03
    0.14049E-03    0.58766E+03
    0.14333E-03    0.59907E+03
    0.14623E-03    0.61070E+03
    0.14918E-03    0.62256E+03
    0.15220E-03    0.63464E+03
    0.15527E-03    0.64696E+03
    0.15841E-03    0.65952E+03
    0.16161E-03    0.67233E+03
    0.16487E-03    0.68538E+03
    0.16820E-03    0.69868E+03
    0.17160E-03    0.71224E+03
    0.17507E-03    0.72606E+03
    0.17860E-03    0.74015E+03
    0.18221E-03    0.75452E+03
    0.18589E-03    0.76916E+03
    0.18965E-03    0.78408E+03
    0.19348E-03    0.79930E+03
    0.19739E-03    0.81481E+03
    0.20138E-03    0.83061E+03
    0.20544E-03    0.84673E+03
    0.20959E-03    0.86315E+03
    0.21383E-03    0.87989E+03
    0.21815E-03    0.89696E+03
    0.22255E-03    0.91435E+03
    0.22705E-03    0.93208E+03
    0.23164E-03    0.95015E+03
    0.23632E-03    0.96857E+03
    0.24109E-03    0.98735E+03
    0.24596E-03    0.10065E+04
    0.25093E-03    0.10260E+04
    0.25600E-03    0.10459E+04
    0.26117E-03    0.10661E+04
    0.26645E-03    0.10868E+04
    0.27183E-03    0.11079E+04
    0.27732E-03    0.11293E+04
    0.28292E-03    0.11512E+04
    0.28864E-03    0.11735E+04
    0.29447E-03    0.11962E+04
    0.30042E-03    0.12194E+04
    0.30649E-03    0.12430E+04
    0.31268E-03    0.12670E+04
    0.31899E-03    0.12915E+04
    0.32544E-03    0.13165E+04
    0.33201E-03    0.13420E+04
    0.33872E-03    0.13679E+04
    0.34556E-03    0.13944E+04
    0.35254E-03    0.14214E+04
    0.35966E-03    0.14488E+04
    0.36693E-03    0.14768E+04
    0.37434E-03    0.15054E+04
    0.38190E-03    0.15344E+04
    0.38962E-03    0.15641E+04
    0.39749E-03    0.15943E+04
    0.40552E-03    0.16250E+04
    0.41371E-03    0.16564E+04
    0.42207E-03    0.16884E+04
    0.43060E-03    0.17209E+04
    0.43929E-03    0.17541E+04
    0.44817E-03    0.17879E+04
    0.45722E-03    0.18224E+04
    0.46646E-03    0.18575E+04
    0.47588E-03    0.18932E+04
    0.48550E-03    0.19297E+04
    0.49530E-03    0.19668E+04
    0.50531E-03    0.20047E+04
    0.51552E-03    0.20432E+04
    0.52593E-03    0.20825E+04
    0.53656E-03    0.21225E+04
    0.54739E-03    0.21633E+04
    0.55845E-03    0.22048E+04
    0.56973E-03    0.22471E+04
    0.58124E-03    0.22902E+04
    0.59299E-03    0.23341E+04
    0.60496E-03    0.23789E+04
    0.61719E-03    0.24244E+04
    0.62965E-03    0.24708E+04
    0.64237E-03    0.25181E+04
    0.65535E-03    0.25663E+04
    0.66859E-03    0.26153E+04
    0.68210E-03    0.26653E+04
    0.69588E-03    0.27162E+04
    0.70993E-03    0.27680E+04
    0.72427E-03    0.28208E+04
    0.73891E-03    0.28745E+04
    0.75383E-03    0.29292E+04
    0.76906E-03    0.29850E+04
    0.78460E-03    0.30417E+04
    0.80045E-03    0.30995E+04
    0.81662E-03    0.31584E+04
    0.83311E-03    0.32183E+04
    0.84994E-03    0.32793E+04
    0.86711E-03    0.33414E+04
    0.88463E-03    0.34047E+04
    0.90250E-03    0.34691E+04
    0.92073E-03    0.35346E+04
    0.93933E-03    0.36013E+04
    0.95831E-03    0.36692E+04
    0.97767E-03    0.37384E+04
    0.99742E-03    0.38087E+04
    0.10176E-02    0.38803E+04
    0.10381E-02    0.39532E+04
    0.10591E-02    0.40274E+04
    0.10805E-02    0.41028E+04
    0.11023E-02    0.41796E+04
    0.11246E-02    0.42578E+04
    0.11473E-02    0.43373E+04
    0.11705E-02    0.44182E+04
    0.11941E-02    0.45005E+04
    0.12182E-02    0.45842E+04
    0.12429E-02    0.46694E+04
    0.12680E-02    0.47560E+04
    0.12936E-02    0.48441E+04
    0.13197E-02    0.49337E+04
    0.13464E-02    0.50248E+04
    0.13736E-02    0.51174E+04
    0.14013E-02    0.52117E+04
    0.14296E-02    0.53074E+04
    0.14585E-02    0.54048E+04
    0.14880E-02    0.55038E+04
    0.15180E-02    0.56044E+04
    0.15487E-02    0.57067E+04
    0.15800E-02    0.58106E+04
    0.16119E-02    0.59163E+04
    0.16445E-02    0.60236E+04
    0.16777E-02    0.61326E+04
    0.17116E-02    0.62434E+04
    0.17462E-02    0.63560E+04
    0.17814E-02    0.64703E+04
    0.18174E-02    0.65864E+04
    0.18541E-02    0.67043E+04
    0.18916E-02    0.68240E+04
    0.19298E-02    0.69456E+04
    0.19688E-02    0.70690E+04
    0.20086E-02    0.71943E+04
    0.20491E-02    0.73214E+04
    0.20905E-02    0.74505E+04
    0.21328E-02    0.75814E+04
    0.21758E-02    0.77143E+04
    0.22198E-02    0.78491E+04
    0.22646E-02    0.79858E+04
    0.23104E-02    0.81244E+04
    0.23571E-02    0.82650E+04
    0.24047E-02    0.84076E+04
    0.24533E-02    0.85521E+04
    0.25028E-02    0.86986E+04
    0.25534E-02    0.88470E+04
    0.26050E-02    0.89975E+04
    0.26576E-02    0.91499E+04
    0.27113E-02    0.93043E+04
    0.27660E-02    0.94607E+04
    0.28219E-02    0.96191E+04
    0.28789E-02    0.97794E+04
    0.29371E-02    0.99417E+04
    0.29964E-02    0.10106E+05
    0.30569E-02    0.10272E+05
    0.31187E-02    0.10440E+05
    0.31817E-02    0.10611E+05
    0.32460E-02    0.10783E+05
    0.33115E-02    0.10957E+05
    0.33784E-02    0.11133E+05
    0.34467E-02    0.11311E+05
    0.35163E-02    0.11491E+05
    0.35874E-02    0.11672E+05
    0.36598E-02    0.11855E+05
    0.37338E-02    0.12039E+05
    0.38092E-02    0.12226E+05
    0.38861E-02    0.12415E+05
    0.39646E-02    0.12606E+05
    0.40447E-02    0.12801E+05
    0.41264E-02    0.12997E+05
    0.42098E-02    0.13195E+05
    0.42948E-02    0.13392E+05
    0.43816E-02    0.13587E+05
    0.44701E-02    0.13780E+05
    0.45604E-02    0.13971E+05
    0.46525E-02    0.14165E+05
    0.47465E-02    0.14365E+05
    0.48424E-02    0.14577E+05
    0.49402E-02    0.14806E+05
    0.50400E-02    0.14961E+05
    0.51419E-02    0.15166E+05
    0.52457E-02    0.15374E+05
    0.53517E-02    0.15583E+05
    0.54598E-02    0.15793E+05
    0.55701E-02    0.16004E+05
    0.56826E-02    0.16215E+05
    0.57974E-02    0.16427E+05
    0.59145E-02    0.16640E+05
    0.60340E-02    0.16852E+05
    0.61559E-02    0.17066E+05
    0.62803E-02    0.17279E+05
    0.64072E-02    0.17493E+05
    0.65366E-02    0.17706E+05
    0.66686E-02    0.17919E+05
    0.68033E-02    0.18132E+05
    0.69408E-02    0.18345E+05
    0.70810E-02    0.18557E+05
    0.72240E-02    0.18769E+05
    0.73700E-02    0.18980E+05
    0.75189E-02    0.19190E+05
    0.76708E-02    0.19399E+05
    0.78257E-02    0.19606E+05
    0.79838E-02    0.19812E+05
    0.81451E-02    0.20017E+05
    0.83096E-02    0.20220E+05
    0.84775E-02    0.20422E+05
    0.86488E-02    0.20621E+05
    0.88235E-02    0.20818E+05
    0.90017E-02    0.21012E+05
    0.91836E-02    0.21205E+05
    0.93691E-02    0.21394E+05
    0.95583E-02    0.21580E+05
    0.97514E-02    0.21763E+05
    0.99484E-02    0.21943E+05
    0.10149E-01    0.22119E+05
    0.10354E-01    0.22292E+05
    0.10564E-01    0.22460E+05
    0.10777E-01    0.22624E+05
    0.10995E-01    0.22784E+05
    0.11217E-01    0.22939E+05
    0.11443E-01    0.23089E+05
    0.11675E-01    0.23233E+05
    0.11910E-01    0.23373E+05
    0.12151E-01    0.23506E+05
    0.12397E-01    0.23634E+05
    0.12647E-01    0.23756E+05
    0.12902E-01    0.23871E+05
    0.13163E-01    0.23979E+05
    0.13429E-01    0.24080E+05
    0.13700E-01    0.24174E+05
    0.13977E-01    0.24261E+05
