  0.959383E-05  0.197094E+08  0.197094E+08  0.262680E+08  0.262676E+08  0.197106E+08  0.197094E+08  0.197094E+08  0.197160E+08 -0.474554E+00  0.104835E+08  0.104835E+08  0.535551E+01
  0.105028E-04  0.197094E+08  0.197094E+08  0.262657E+08  0.262653E+08  0.197106E+08  0.197094E+08  0.197094E+08  0.197160E+08 -0.474554E+00  0.104835E+08  0.104835E+08  0.586280E+01
  0.114979E-04  0.197094E+08  0.197094E+08  0.262630E+08  0.262625E+08  0.197106E+08  0.197094E+08  0.197094E+08  0.197160E+08 -0.474554E+00  0.104835E+08  0.104835E+08  0.641811E+01
  0.125873E-04  0.197094E+08  0.197094E+08  0.262598E+08  0.262592E+08  0.197106E+08  0.197094E+08  0.197094E+08  0.197160E+08 -0.474553E+00  0.104835E+08  0.104835E+08  0.702599E+01
  0.137799E-04  0.197094E+08  0.197094E+08  0.262559E+08  0.262552E+08  0.197106E+08  0.197094E+08  0.197094E+08  0.197160E+08 -0.474553E+00  0.104835E+08  0.104835E+08  0.769138E+01
  0.150856E-04  0.197094E+08  0.197094E+08  0.262513E+08  0.262505E+08  0.197106E+08  0.197094E+08  0.197094E+08  0.197160E+08 -0.474553E+00  0.104835E+08  0.104835E+08  0.841973E+01
  0.165149E-04  0.197094E+08  0.197094E+08  0.262458E+08  0.262448E+08  0.197106E+08  0.197094E+08  0.197094E+08  0.197160E+08 -0.474553E+00  0.104835E+08  0.104835E+08  0.921697E+01
  0.180796E-04  0.197094E+08  0.197094E+08  0.262391E+08  0.262379E+08  0.197105E+08  0.197094E+08  0.197094E+08  0.197160E+08 -0.474552E+00  0.104835E+08  0.104835E+08  0.100896E+02
  0.197926E-04  0.197094E+08  0.197094E+08  0.262312E+08  0.262297E+08  0.197105E+08  0.197094E+08  0.197094E+08  0.197159E+08 -0.474552E+00  0.104835E+08  0.104835E+08  0.110447E+02
  0.216679E-04  0.197093E+08  0.197093E+08  0.262216E+08  0.262199E+08  0.197105E+08  0.197093E+08  0.197093E+08  0.197159E+08 -0.474551E+00  0.104835E+08  0.104835E+08  0.120900E+02
  0.237209E-04  0.197093E+08  0.197093E+08  0.262102E+08  0.262081E+08  0.197104E+08  0.197093E+08  0.197093E+08  0.197159E+08 -0.474551E+00  0.104835E+08  0.104835E+08  0.132339E+02
  0.259684E-04  0.197093E+08  0.197093E+08  0.261965E+08  0.261940E+08  0.197104E+08  0.197093E+08  0.197093E+08  0.197159E+08 -0.474550E+00  0.104835E+08  0.104835E+08  0.144858E+02
  0.284288E-04  0.197093E+08  0.197093E+08  0.261801E+08  0.261772E+08  0.197103E+08  0.197093E+08  0.197093E+08  0.197158E+08 -0.474549E+00  0.104834E+08  0.104834E+08  0.158557E+02
  0.311223E-04  0.197092E+08  0.197092E+08  0.261605E+08  0.261569E+08  0.197103E+08  0.197092E+08  0.197092E+08  0.197158E+08 -0.474548E+00  0.104834E+08  0.104834E+08  0.173546E+02
  0.340711E-04  0.197092E+08  0.197092E+08  0.261370E+08  0.261327E+08  0.197102E+08  0.197092E+08  0.197092E+08  0.197157E+08 -0.474547E+00  0.104834E+08  0.104834E+08  0.189945E+02
  0.372992E-04  0.197091E+08  0.197091E+08  0.261088E+08  0.261037E+08  0.197101E+08  0.197091E+08  0.197091E+08  0.197157E+08 -0.474545E+00  0.104834E+08  0.104834E+08  0.207883E+02
  0.408332E-04  0.197091E+08  0.197091E+08  0.260751E+08  0.260690E+08  0.197100E+08  0.197091E+08  0.197091E+08  0.197156E+08 -0.474543E+00  0.104833E+08  0.104833E+08  0.227502E+02
  0.447021E-04  0.197090E+08  0.197090E+08  0.260348E+08  0.260275E+08  0.197098E+08  0.197090E+08  0.197090E+08  0.197155E+08 -0.474541E+00  0.104833E+08  0.104833E+08  0.248957E+02
  0.489375E-04  0.197089E+08  0.197089E+08  0.259865E+08  0.259778E+08  0.197097E+08  0.197089E+08  0.197089E+08  0.197154E+08 -0.474538E+00  0.104833E+08  0.104833E+08  0.272413E+02
  0.535742E-04  0.197088E+08  0.197088E+08  0.259288E+08  0.259183E+08  0.197095E+08  0.197088E+08  0.197088E+08  0.197153E+08 -0.474535E+00  0.104832E+08  0.104832E+08  0.298050E+02
  0.586502E-04  0.197087E+08  0.197087E+08  0.258597E+08  0.258472E+08  0.197092E+08  0.197087E+08  0.197087E+08  0.197152E+08 -0.474531E+00  0.104831E+08  0.104831E+08  0.326062E+02
  0.642071E-04  0.197085E+08  0.197085E+08  0.257772E+08  0.257623E+08  0.197090E+08  0.197085E+08  0.197085E+08  0.197150E+08 -0.474527E+00  0.104830E+08  0.104830E+08  0.356658E+02
  0.702906E-04  0.197083E+08  0.197083E+08  0.256786E+08  0.256608E+08  0.197086E+08  0.197083E+08  0.197083E+08  0.197148E+08 -0.474521E+00  0.104830E+08  0.104829E+08  0.390061E+02
  0.769504E-04  0.197081E+08  0.197081E+08  0.255609E+08  0.255396E+08  0.197082E+08  0.197081E+08  0.197081E+08  0.197145E+08 -0.474515E+00  0.104828E+08  0.104828E+08  0.426507E+02
  0.842412E-04  0.197079E+08  0.197078E+08  0.254206E+08  0.253951E+08  0.197077E+08  0.197079E+08  0.197079E+08  0.197142E+08 -0.474507E+00  0.104827E+08  0.104827E+08  0.466249E+02
  0.922229E-04  0.197076E+08  0.197075E+08  0.252532E+08  0.252229E+08  0.197071E+08  0.197075E+08  0.197075E+08  0.197139E+08 -0.474497E+00  0.104825E+08  0.104825E+08  0.509549E+02
  0.100961E-03  0.197072E+08  0.197071E+08  0.250540E+08  0.250179E+08  0.197064E+08  0.197072E+08  0.197072E+08  0.197134E+08 -0.474486E+00  0.104823E+08  0.104823E+08  0.556682E+02
  0.110526E-03  0.197067E+08  0.197067E+08  0.248172E+08  0.247743E+08  0.197056E+08  0.197067E+08  0.197067E+08  0.197129E+08 -0.474473E+00  0.104821E+08  0.104821E+08  0.607928E+02
  0.120999E-03  0.197062E+08  0.197061E+08  0.245361E+08  0.244851E+08  0.197046E+08  0.197062E+08  0.197062E+08  0.197123E+08 -0.474456E+00  0.104818E+08  0.104818E+08  0.663570E+02
  0.132463E-03  0.197056E+08  0.197055E+08  0.242031E+08  0.241427E+08  0.197034E+08  0.197055E+08  0.197055E+08  0.197116E+08 -0.474437E+00  0.104814E+08  0.104814E+08  0.723886E+02
  0.145013E-03  0.197048E+08  0.197047E+08  0.238095E+08  0.237381E+08  0.197019E+08  0.197048E+08  0.197048E+08  0.197107E+08 -0.474414E+00  0.104810E+08  0.104810E+08  0.789137E+02
  0.158753E-03  0.197039E+08  0.197037E+08  0.233455E+08  0.232613E+08  0.197002E+08  0.197038E+08  0.197039E+08  0.197097E+08 -0.474387E+00  0.104805E+08  0.104805E+08  0.859560E+02
  0.173794E-03  0.197028E+08  0.197026E+08  0.228006E+08  0.227016E+08  0.196982E+08  0.197027E+08  0.197028E+08  0.197084E+08 -0.474354E+00  0.104799E+08  0.104799E+08  0.935345E+02
  0.190261E-03  0.197015E+08  0.197013E+08  0.221629E+08  0.220470E+08  0.196957E+08  0.197014E+08  0.197014E+08  0.197069E+08 -0.474315E+00  0.104792E+08  0.104792E+08  0.101662E+03
  0.208288E-03  0.196999E+08  0.196997E+08  0.214205E+08  0.212855E+08  0.196927E+08  0.196998E+08  0.196999E+08  0.197052E+08 -0.474268E+00  0.104784E+08  0.104783E+08  0.110341E+03
  0.228022E-03  0.196980E+08  0.196978E+08  0.205612E+08  0.204047E+08  0.196892E+08  0.196979E+08  0.196980E+08  0.197031E+08 -0.474213E+00  0.104774E+08  0.104773E+08  0.119563E+03
  0.249627E-03  0.196958E+08  0.196955E+08  0.195736E+08  0.193936E+08  0.196850E+08  0.196957E+08  0.196958E+08  0.197006E+08 -0.474148E+00  0.104761E+08  0.104760E+08  0.129300E+03
  0.273278E-03  0.196932E+08  0.196928E+08  0.184483E+08  0.182429E+08  0.196800E+08  0.196930E+08  0.196931E+08  0.196976E+08 -0.474070E+00  0.104747E+08  0.104746E+08  0.139504E+03
