  0.347387E-05  0.189501E+08  0.189501E+08  0.252654E+08  0.252653E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.179618E+01
  0.358745E-05  0.189501E+08  0.189501E+08  0.252653E+08  0.252652E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.185490E+01
  0.370474E-05  0.189501E+08  0.189501E+08  0.252652E+08  0.252651E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.191555E+01
  0.382586E-05  0.189501E+08  0.189501E+08  0.252651E+08  0.252650E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.197817E+01
  0.395095E-05  0.189501E+08  0.189501E+08  0.252650E+08  0.252649E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.204285E+01
  0.408012E-05  0.189501E+08  0.189501E+08  0.252649E+08  0.252648E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.210963E+01
  0.421352E-05  0.189501E+08  0.189501E+08  0.252647E+08  0.252647E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.217861E+01
  0.435128E-05  0.189501E+08  0.189501E+08  0.252646E+08  0.252645E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.224983E+01
  0.449354E-05  0.189501E+08  0.189501E+08  0.252645E+08  0.252644E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.232339E+01
  0.464046E-05  0.189501E+08  0.189501E+08  0.252643E+08  0.252642E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.239934E+01
  0.479218E-05  0.189501E+08  0.189501E+08  0.252641E+08  0.252641E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.247779E+01
  0.494886E-05  0.189501E+08  0.189501E+08  0.252640E+08  0.252639E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.255879E+01
  0.511066E-05  0.189501E+08  0.189501E+08  0.252638E+08  0.252637E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.264245E+01
  0.527775E-05  0.189501E+08  0.189501E+08  0.252636E+08  0.252635E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.272883E+01
  0.545030E-05  0.189501E+08  0.189501E+08  0.252634E+08  0.252633E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.281805E+01
  0.562850E-05  0.189501E+08  0.189501E+08  0.252632E+08  0.252631E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.291018E+01
  0.581252E-05  0.189501E+08  0.189501E+08  0.252629E+08  0.252628E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.300532E+01
  0.600256E-05  0.189501E+08  0.189501E+08  0.252627E+08  0.252625E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.310356E+01
  0.619881E-05  0.189501E+08  0.189501E+08  0.252624E+08  0.252623E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.320503E+01
  0.640148E-05  0.189501E+08  0.189501E+08  0.252621E+08  0.252620E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.330980E+01
  0.661077E-05  0.189501E+08  0.189501E+08  0.252618E+08  0.252617E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.341801E+01
  0.682691E-05  0.189501E+08  0.189501E+08  0.252615E+08  0.252613E+08  0.189503E+08  0.189501E+08  0.189501E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.352974E+01
  0.705011E-05  0.189500E+08  0.189500E+08  0.252611E+08  0.252610E+08  0.189503E+08  0.189501E+08  0.189500E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.364514E+01
  0.728062E-05  0.189500E+08  0.189500E+08  0.252607E+08  0.252606E+08  0.189503E+08  0.189501E+08  0.189500E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.376430E+01
  0.751865E-05  0.189500E+08  0.189500E+08  0.252603E+08  0.252602E+08  0.189503E+08  0.189500E+08  0.189500E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.388735E+01
  0.776447E-05  0.189500E+08  0.189500E+08  0.252599E+08  0.252597E+08  0.189503E+08  0.189500E+08  0.189500E+08  0.189561E+08 -0.480103E+00  0.103729E+08  0.103729E+08  0.401443E+01
