  0.745045E-04  0.224507E+08  0.224507E+08  0.290277E+08  0.290264E+08  0.224495E+08  0.224506E+08
  0.829624E-04  0.224502E+08  0.224502E+08  0.288133E+08  0.288117E+08  0.224486E+08  0.224502E+08
  0.923803E-04  0.224496E+08  0.224496E+08  0.285495E+08  0.285476E+08  0.224476E+08  0.224496E+08
  0.102867E-03  0.224489E+08  0.224489E+08  0.282255E+08  0.282231E+08  0.224464E+08  0.224489E+08
  0.114545E-03  0.224481E+08  0.224481E+08  0.278284E+08  0.278255E+08  0.224449E+08  0.224481E+08
  0.127548E-03  0.224470E+08  0.224470E+08  0.273430E+08  0.273395E+08  0.224430E+08  0.224470E+08
  0.142028E-03  0.224457E+08  0.224457E+08  0.267519E+08  0.267477E+08  0.224406E+08  0.224456E+08
  0.158151E-03  0.224441E+08  0.224440E+08  0.260351E+08  0.260301E+08  0.224377E+08  0.224440E+08
  0.176104E-03  0.224420E+08  0.224420E+08  0.251707E+08  0.251647E+08  0.224341E+08  0.224420E+08
  0.196096E-03  0.224395E+08  0.224395E+08  0.241352E+08  0.241283E+08  0.224296E+08  0.224395E+08
  0.218356E-03  0.224365E+08  0.224365E+08  0.229054E+08  0.228974E+08  0.224241E+08  0.224364E+08
  0.243144E-03  0.224327E+08  0.224327E+08  0.214603E+08  0.214512E+08  0.224172E+08  0.224326E+08
  0.270746E-03  0.224280E+08  0.224280E+08  0.197849E+08  0.197748E+08  0.224088E+08  0.224279E+08
  0.301482E-03  0.224223E+08  0.224223E+08  0.178750E+08  0.178642E+08  0.223984E+08  0.224221E+08
  0.335706E-03  0.224152E+08  0.224152E+08  0.157442E+08  0.157332E+08  0.223857E+08  0.224150E+08
  0.373816E-03  0.224067E+08  0.224066E+08  0.134317E+08  0.134210E+08  0.223700E+08  0.224064E+08
  0.416252E-03  0.223962E+08  0.223962E+08  0.110092E+08  0.109998E+08  0.223507E+08  0.223958E+08
  0.463505E-03  0.223835E+08  0.223834E+08  0.858638E+07  0.857929E+07  0.223271E+08  0.223830E+08
  0.516122E-03  0.223681E+08  0.223680E+08  0.630721E+07  0.630335E+07  0.222983E+08  0.223675E+08
  0.574713E-03  0.223495E+08  0.223494E+08  0.433389E+07  0.433375E+07  0.222633E+08  0.223488E+08
  0.639955E-03  0.223272E+08  0.223271E+08  0.281208E+07  0.281525E+07  0.222207E+08  0.223264E+08
  0.712603E-03  0.223006E+08  0.223005E+08  0.181961E+07  0.182453E+07  0.221693E+08  0.222996E+08
  0.793498E-03  0.222689E+08  0.222688E+08  0.131501E+07  0.131914E+07  0.221073E+08  0.222677E+08
  0.883577E-03  0.222314E+08  0.222313E+08  0.112147E+07  0.112249E+07  0.220328E+08  0.222299E+08
  0.983881E-03  0.221873E+08  0.221871E+08  0.989564E+06  0.987139E+06  0.219438E+08  0.221854E+08
  0.109557E-02  0.221354E+08  0.221352E+08  0.743438E+06  0.740242E+06  0.218377E+08  0.221332E+08
  0.121994E-02  0.220748E+08  0.220746E+08  0.415784E+06  0.415438E+06  0.217125E+08  0.220721E+08
  0.135843E-02  0.220040E+08  0.220038E+08  0.196875E+06  0.199362E+06  0.215642E+08  0.220007E+08
  0.151264E-02  0.219218E+08  0.219214E+08  0.165576E+06  0.166436E+06  0.213902E+08  0.219178E+08
  0.168436E-02  0.218265E+08  0.218261E+08  0.151539E+06  0.149499E+06  0.211875E+08  0.218217E+08
  0.187557E-02  0.217165E+08  0.217159E+08  0.500311E+05  0.501638E+05  0.209531E+08  0.217107E+08
  0.208848E-02  0.215899E+08  0.215893E+08  0.161369E+05  0.173427E+05  0.206843E+08  0.215831E+08
  0.232557E-02  0.214450E+08  0.214442E+08  0.279931E+05  0.256281E+05  0.203791E+08  0.214369E+08
  0.258957E-02  0.212796E+08  0.212787E+08 -0.128496E+05 -0.148444E+05  0.200358E+08  0.212703E+08
  0.288354E-02  0.210919E+08  0.210908E+08  0.455295E+04 -0.180439E+04  0.196533E+08  0.210811E+08
  0.321088E-02  0.208799E+08  0.208785E+08 -0.184334E+05 -0.204913E+05  0.192311E+08  0.208674E+08
  0.357538E-02  0.206415E+08  0.206398E+08 -0.109449E+05 -0.107570E+05  0.187682E+08  0.206274E+08
  0.398126E-02  0.203750E+08  0.203728E+08 -0.152038E+05 -0.160483E+05  0.182633E+08  0.203590E+08
  0.443322E-02  0.200784E+08  0.200758E+08 -0.173629E+05 -0.169644E+05  0.177147E+08  0.200604E+08
  0.448115E-02  0.200470E+08  0.200443E+08 -0.173524E+05 -0.168842E+05  0.176574E+08  0.200289E+08
  0.452959E-02  0.200153E+08  0.200126E+08 -0.165255E+05 -0.161984E+05  0.175996E+08  0.199970E+08
  0.457856E-02  0.199833E+08  0.199805E+08 -0.150383E+05 -0.150548E+05  0.175413E+08  0.199647E+08
  0.462806E-02  0.199510E+08  0.199481E+08  0.000000E+00  0.000000E+00  0.174826E+08  0.199322E+08
  0.467809E-02  0.199183E+08  0.199154E+08  0.000000E+00  0.000000E+00  0.174234E+08  0.198993E+08
  0.472866E-02  0.198853E+08  0.198823E+08  0.000000E+00  0.000000E+00  0.173637E+08  0.198661E+08
  0.477978E-02  0.198520E+08  0.198489E+08  0.000000E+00  0.000000E+00  0.173036E+08  0.198326E+08
  0.483146E-02  0.198184E+08  0.198152E+08  0.000000E+00  0.000000E+00  0.172430E+08  0.197987E+08
  0.488369E-02  0.197844E+08  0.197812E+08  0.000000E+00  0.000000E+00  0.171819E+08  0.197645E+08
  0.493648E-02  0.197501E+08  0.197468E+08  0.000000E+00  0.000000E+00  0.171204E+08  0.197300E+08
  0.498985E-02  0.197154E+08  0.197121E+08  0.000000E+00  0.000000E+00  0.170584E+08  0.196952E+08
  0.504379E-02  0.196804E+08  0.196770E+08  0.000000E+00  0.000000E+00  0.169959E+08  0.196600E+08
  0.509832E-02  0.196451E+08  0.196416E+08  0.000000E+00  0.000000E+00  0.169330E+08  0.196244E+08
  0.515344E-02  0.196095E+08  0.196059E+08  0.000000E+00  0.000000E+00  0.168695E+08  0.195885E+08
  0.520915E-02  0.195735E+08  0.195698E+08  0.000000E+00  0.000000E+00  0.168056E+08  0.195523E+08
  0.526546E-02  0.195371E+08  0.195334E+08  0.000000E+00  0.000000E+00  0.167413E+08  0.195158E+08
  0.532239E-02  0.195004E+08  0.194967E+08  0.000000E+00  0.000000E+00  0.166764E+08  0.194788E+08
  0.537993E-02  0.194634E+08  0.194595E+08  0.000000E+00  0.000000E+00  0.166111E+08  0.194416E+08
  0.543809E-02  0.194260E+08  0.194221E+08  0.000000E+00  0.000000E+00  0.165453E+08  0.194040E+08
  0.549688E-02  0.193883E+08  0.193843E+08  0.000000E+00  0.000000E+00  0.164791E+08  0.193660E+08
  0.555630E-02  0.193502E+08  0.193461E+08  0.000000E+00  0.000000E+00  0.164123E+08  0.193277E+08
  0.561637E-02  0.193118E+08  0.193076E+08  0.000000E+00  0.000000E+00  0.163451E+08  0.192890E+08
  0.567709E-02  0.192730E+08  0.192687E+08  0.000000E+00  0.000000E+00  0.162775E+08  0.192500E+08
  0.573846E-02  0.192338E+08  0.192295E+08  0.000000E+00  0.000000E+00  0.162094E+08  0.192106E+08
  0.580050E-02  0.191943E+08  0.191899E+08  0.000000E+00  0.000000E+00  0.161408E+08  0.191709E+08
  0.586320E-02  0.191544E+08  0.191499E+08  0.000000E+00  0.000000E+00  0.160717E+08  0.191308E+08
  0.592659E-02  0.191142E+08  0.191096E+08  0.000000E+00  0.000000E+00  0.160022E+08  0.190904E+08
  0.599066E-02  0.190736E+08  0.190689E+08  0.000000E+00  0.000000E+00  0.159322E+08  0.190495E+08
  0.605542E-02  0.190327E+08  0.190279E+08  0.000000E+00  0.000000E+00  0.158617E+08  0.190084E+08
  0.612089E-02  0.189914E+08  0.189865E+08  0.000000E+00  0.000000E+00  0.157908E+08  0.189668E+08
  0.618706E-02  0.189497E+08  0.189447E+08  0.000000E+00  0.000000E+00  0.157195E+08  0.189249E+08
  0.625394E-02  0.189076E+08  0.189026E+08  0.000000E+00  0.000000E+00  0.156477E+08  0.188826E+08
  0.632155E-02  0.188652E+08  0.188600E+08  0.000000E+00  0.000000E+00  0.155755E+08  0.188399E+08
  0.638989E-02  0.188224E+08  0.188171E+08  0.000000E+00  0.000000E+00  0.155028E+08  0.187969E+08
  0.645897E-02  0.187793E+08  0.187739E+08  0.000000E+00  0.000000E+00  0.154296E+08  0.187535E+08
  0.652880E-02  0.187357E+08  0.187302E+08  0.000000E+00  0.000000E+00  0.153561E+08  0.187097E+08
  0.659938E-02  0.186918E+08  0.186862E+08  0.000000E+00  0.000000E+00  0.152820E+08  0.186656E+08
  0.667072E-02  0.186475E+08  0.186418E+08  0.000000E+00  0.000000E+00  0.152076E+08  0.186210E+08
  0.674284E-02  0.186028E+08  0.185970E+08  0.000000E+00  0.000000E+00  0.151327E+08  0.185761E+08
  0.681573E-02  0.185578E+08  0.185518E+08  0.000000E+00  0.000000E+00  0.150574E+08  0.185308E+08
  0.688942E-02  0.185124E+08  0.185063E+08  0.000000E+00  0.000000E+00  0.149817E+08  0.184851E+08
  0.696390E-02  0.184665E+08  0.184603E+08  0.000000E+00  0.000000E+00  0.149056E+08  0.184391E+08
  0.703918E-02  0.184203E+08  0.184140E+08  0.000000E+00  0.000000E+00  0.148290E+08  0.183926E+08
  0.711528E-02  0.183737E+08  0.183673E+08  0.000000E+00  0.000000E+00  0.147521E+08  0.183458E+08
  0.719220E-02  0.183268E+08  0.183202E+08  0.000000E+00  0.000000E+00  0.146747E+08  0.182985E+08
  0.726995E-02  0.182794E+08  0.182727E+08  0.000000E+00  0.000000E+00  0.145969E+08  0.182509E+08
  0.734855E-02  0.182316E+08  0.182248E+08  0.000000E+00  0.000000E+00  0.145188E+08  0.182029E+08
  0.742799E-02  0.181835E+08  0.181765E+08  0.000000E+00  0.000000E+00  0.144402E+08  0.181545E+08
  0.750829E-02  0.181349E+08  0.181278E+08  0.000000E+00  0.000000E+00  0.143612E+08  0.181057E+08
  0.758946E-02  0.180860E+08  0.180787E+08  0.000000E+00  0.000000E+00  0.142819E+08  0.180565E+08
  0.767151E-02  0.180366E+08  0.180292E+08  0.000000E+00  0.000000E+00  0.142021E+08  0.180069E+08
  0.775444E-02  0.179869E+08  0.179793E+08  0.000000E+00  0.000000E+00  0.141220E+08  0.179569E+08
  0.783828E-02  0.179368E+08  0.179291E+08  0.000000E+00  0.000000E+00  0.140415E+08  0.179065E+08
  0.792301E-02  0.178862E+08  0.178784E+08  0.000000E+00  0.000000E+00  0.139607E+08  0.178557E+08
  0.800867E-02  0.178353E+08  0.178273E+08  0.000000E+00  0.000000E+00  0.138795E+08  0.178045E+08
  0.809524E-02  0.177839E+08  0.177758E+08  0.000000E+00  0.000000E+00  0.137979E+08  0.177529E+08
  0.818276E-02  0.177322E+08  0.177238E+08  0.000000E+00  0.000000E+00  0.137160E+08  0.177009E+08
  0.827122E-02  0.176800E+08  0.176715E+08  0.000000E+00  0.000000E+00  0.136337E+08  0.176485E+08
  0.836064E-02  0.176274E+08  0.176188E+08  0.000000E+00  0.000000E+00  0.135511E+08  0.175957E+08
  0.845102E-02  0.175745E+08  0.175656E+08  0.000000E+00  0.000000E+00  0.134681E+08  0.175425E+08
  0.854239E-02  0.175211E+08  0.175121E+08  0.000000E+00  0.000000E+00  0.133848E+08  0.174888E+08
  0.863473E-02  0.174673E+08  0.174581E+08  0.000000E+00  0.000000E+00  0.133012E+08  0.174348E+08
  0.872808E-02  0.174131E+08  0.174037E+08  0.000000E+00  0.000000E+00  0.132173E+08  0.173803E+08
  0.882244E-02  0.173584E+08  0.173489E+08  0.000000E+00  0.000000E+00  0.131330E+08  0.173254E+08
  0.891782E-02  0.173034E+08  0.172937E+08  0.000000E+00  0.000000E+00  0.130484E+08  0.172701E+08
  0.901422E-02  0.172479E+08  0.172380E+08  0.000000E+00  0.000000E+00  0.129635E+08  0.172144E+08
  0.911167E-02  0.171920E+08  0.171819E+08  0.000000E+00  0.000000E+00  0.128783E+08  0.171583E+08
  0.921018E-02  0.171357E+08  0.171254E+08  0.000000E+00  0.000000E+00  0.127929E+08  0.171017E+08
  0.930975E-02  0.170790E+08  0.170685E+08  0.000000E+00  0.000000E+00  0.127071E+08  0.170448E+08
  0.941039E-02  0.170219E+08  0.170112E+08  0.000000E+00  0.000000E+00  0.126210E+08  0.169874E+08
  0.951212E-02  0.169643E+08  0.169534E+08  0.000000E+00  0.000000E+00  0.125347E+08  0.169295E+08
  0.961496E-02  0.169063E+08  0.168952E+08  0.000000E+00  0.000000E+00  0.124481E+08  0.168713E+08
  0.971890E-02  0.168479E+08  0.168365E+08  0.000000E+00  0.000000E+00  0.123613E+08  0.168126E+08
  0.982397E-02  0.167890E+08  0.167775E+08  0.000000E+00  0.000000E+00  0.122741E+08  0.167535E+08
  0.993017E-02  0.167297E+08  0.167180E+08  0.000000E+00  0.000000E+00  0.121868E+08  0.166940E+08
  0.100375E-01  0.166700E+08  0.166580E+08  0.000000E+00  0.000000E+00  0.120991E+08  0.166340E+08
  0.101460E-01  0.166098E+08  0.165976E+08  0.000000E+00  0.000000E+00  0.120113E+08  0.165736E+08
  0.102557E-01  0.165493E+08  0.165368E+08  0.000000E+00  0.000000E+00  0.119232E+08  0.165128E+08
  0.103666E-01  0.164882E+08  0.164756E+08  0.000000E+00  0.000000E+00  0.118349E+08  0.164515E+08
  0.104787E-01  0.164268E+08  0.164139E+08  0.000000E+00  0.000000E+00  0.117464E+08  0.163898E+08
  0.105919E-01  0.163649E+08  0.163518E+08  0.000000E+00  0.000000E+00  0.116576E+08  0.163277E+08
  0.107065E-01  0.163026E+08  0.162892E+08  0.000000E+00  0.000000E+00  0.115687E+08  0.162651E+08
  0.108222E-01  0.162398E+08  0.162262E+08  0.000000E+00  0.000000E+00  0.114795E+08  0.162021E+08
  0.109392E-01  0.161766E+08  0.161627E+08  0.000000E+00  0.000000E+00  0.113902E+08  0.161386E+08
  0.110575E-01  0.161129E+08  0.160988E+08  0.000000E+00  0.000000E+00  0.113007E+08  0.160748E+08
  0.111770E-01  0.160488E+08  0.160344E+08  0.000000E+00  0.000000E+00  0.112110E+08  0.160104E+08
  0.112978E-01  0.159843E+08  0.159696E+08  0.000000E+00  0.000000E+00  0.111212E+08  0.159456E+08
  0.114200E-01  0.159193E+08  0.159044E+08  0.000000E+00  0.000000E+00  0.110311E+08  0.158804E+08
  0.115434E-01  0.158539E+08  0.158387E+08  0.000000E+00  0.000000E+00  0.109410E+08  0.158148E+08
  0.116682E-01  0.157880E+08  0.157725E+08  0.000000E+00  0.000000E+00  0.108507E+08  0.157487E+08
  0.117944E-01  0.157217E+08  0.157059E+08  0.000000E+00  0.000000E+00  0.107602E+08  0.156821E+08
  0.119219E-01  0.156549E+08  0.156388E+08  0.000000E+00  0.000000E+00  0.106696E+08  0.156151E+08
  0.120507E-01  0.155877E+08  0.155713E+08  0.000000E+00  0.000000E+00  0.105790E+08  0.155476E+08
  0.121810E-01  0.155200E+08  0.155033E+08  0.000000E+00  0.000000E+00  0.104882E+08  0.154798E+08
  0.123127E-01  0.154519E+08  0.154349E+08  0.000000E+00  0.000000E+00  0.103972E+08  0.154114E+08
  0.124458E-01  0.153833E+08  0.153660E+08  0.000000E+00  0.000000E+00  0.103062E+08  0.153426E+08
  0.125804E-01  0.153143E+08  0.152967E+08  0.000000E+00  0.000000E+00  0.102151E+08  0.152734E+08
  0.127164E-01  0.152448E+08  0.152269E+08  0.000000E+00  0.000000E+00  0.101240E+08  0.152037E+08
  0.128538E-01  0.151749E+08  0.151567E+08  0.000000E+00  0.000000E+00  0.100327E+08  0.151335E+08
  0.129928E-01  0.151045E+08  0.150859E+08  0.000000E+00  0.000000E+00  0.994144E+07  0.150629E+08
  0.131333E-01  0.150336E+08  0.150148E+08  0.000000E+00  0.000000E+00  0.985008E+07  0.149919E+08
  0.132752E-01  0.149623E+08  0.149431E+08  0.000000E+00  0.000000E+00  0.975868E+07  0.149203E+08
  0.134188E-01  0.148906E+08  0.148711E+08  0.000000E+00  0.000000E+00  0.966725E+07  0.148484E+08
  0.135638E-01  0.148184E+08  0.147985E+08  0.000000E+00  0.000000E+00  0.957579E+07  0.147760E+08
  0.137105E-01  0.147457E+08  0.147255E+08  0.000000E+00  0.000000E+00  0.948431E+07  0.147031E+08
  0.138587E-01  0.146726E+08  0.146520E+08  0.000000E+00  0.000000E+00  0.939282E+07  0.146298E+08
  0.140085E-01  0.145990E+08  0.145781E+08  0.000000E+00  0.000000E+00  0.930134E+07  0.145560E+08
  0.141599E-01  0.145250E+08  0.145037E+08  0.000000E+00  0.000000E+00  0.920986E+07  0.144818E+08
  0.143130E-01  0.144505E+08  0.144289E+08  0.000000E+00  0.000000E+00  0.911841E+07  0.144071E+08
  0.144678E-01  0.143756E+08  0.143535E+08  0.000000E+00  0.000000E+00  0.902698E+07  0.143320E+08
  0.146242E-01  0.143002E+08  0.142778E+08  0.000000E+00  0.000000E+00  0.893559E+07  0.142564E+08
  0.147823E-01  0.142243E+08  0.142016E+08  0.000000E+00  0.000000E+00  0.884425E+07  0.141804E+08
  0.149421E-01  0.141480E+08  0.141249E+08  0.000000E+00  0.000000E+00  0.875297E+07  0.141039E+08
  0.151036E-01  0.140713E+08  0.140477E+08  0.000000E+00  0.000000E+00  0.866175E+07  0.140270E+08
  0.152669E-01  0.139941E+08  0.139701E+08  0.000000E+00  0.000000E+00  0.857061E+07  0.139496E+08
  0.154319E-01  0.139164E+08  0.138921E+08  0.000000E+00  0.000000E+00  0.847956E+07  0.138718E+08
  0.155988E-01  0.138383E+08  0.138136E+08  0.000000E+00  0.000000E+00  0.838860E+07  0.137935E+08
  0.157674E-01  0.137598E+08  0.137346E+08  0.000000E+00  0.000000E+00  0.829775E+07  0.137148E+08
  0.159378E-01  0.136808E+08  0.136552E+08  0.000000E+00  0.000000E+00  0.820701E+07  0.136356E+08
  0.161101E-01  0.136013E+08  0.135754E+08  0.000000E+00  0.000000E+00  0.811640E+07  0.135560E+08
  0.162843E-01  0.135215E+08  0.134951E+08  0.000000E+00  0.000000E+00  0.802593E+07  0.134760E+08
  0.164603E-01  0.134411E+08  0.134144E+08  0.000000E+00  0.000000E+00  0.793560E+07  0.133955E+08
  0.166383E-01  0.133604E+08  0.133332E+08  0.000000E+00  0.000000E+00  0.784543E+07  0.133146E+08
  0.168182E-01  0.132792E+08  0.132516E+08  0.000000E+00  0.000000E+00  0.775543E+07  0.132333E+08
  0.170000E-01  0.131976E+08  0.131695E+08  0.000000E+00  0.000000E+00  0.766560E+07  0.131515E+08
  0.171838E-01  0.131155E+08  0.130870E+08  0.000000E+00  0.000000E+00  0.757596E+07  0.130694E+08
  0.173695E-01  0.130331E+08  0.130041E+08  0.000000E+00  0.000000E+00  0.748652E+07  0.129868E+08
  0.175573E-01  0.129502E+08  0.129208E+08  0.000000E+00  0.000000E+00  0.739728E+07  0.129037E+08
  0.177471E-01  0.128668E+08  0.128370E+08  0.000000E+00  0.000000E+00  0.730827E+07  0.128203E+08
  0.179390E-01  0.127831E+08  0.127528E+08  0.000000E+00  0.000000E+00  0.721948E+07  0.127364E+08
  0.181329E-01  0.126990E+08  0.126683E+08  0.000000E+00  0.000000E+00  0.713093E+07  0.126522E+08
  0.183289E-01  0.126144E+08  0.125833E+08  0.000000E+00  0.000000E+00  0.704263E+07  0.125675E+08
  0.185271E-01  0.125295E+08  0.124979E+08  0.000000E+00  0.000000E+00  0.695459E+07  0.124825E+08
  0.187274E-01  0.124441E+08  0.124121E+08  0.000000E+00  0.000000E+00  0.686683E+07  0.123970E+08
  0.189298E-01  0.123584E+08  0.123259E+08  0.000000E+00  0.000000E+00  0.677934E+07  0.123112E+08
  0.191345E-01  0.122723E+08  0.122393E+08  0.000000E+00  0.000000E+00  0.669216E+07  0.122250E+08
  0.193413E-01  0.121858E+08  0.121523E+08  0.000000E+00  0.000000E+00  0.660527E+07  0.121384E+08
  0.195504E-01  0.120990E+08  0.120650E+08  0.000000E+00  0.000000E+00  0.651870E+07  0.120515E+08
  0.197618E-01  0.120117E+08  0.119773E+08  0.000000E+00  0.000000E+00  0.643246E+07  0.119642E+08
  0.199754E-01  0.119241E+08  0.118893E+08  0.000000E+00  0.000000E+00  0.634656E+07  0.118765E+08
  0.201914E-01  0.118362E+08  0.118009E+08  0.000000E+00  0.000000E+00  0.626100E+07  0.117885E+08
  0.204097E-01  0.117479E+08  0.117121E+08  0.000000E+00  0.000000E+00  0.617581E+07  0.117002E+08
  0.206303E-01  0.116593E+08  0.116230E+08  0.000000E+00  0.000000E+00  0.609099E+07  0.116115E+08
  0.208533E-01  0.115704E+08  0.115336E+08  0.000000E+00  0.000000E+00  0.600656E+07  0.115226E+08
  0.210788E-01  0.114812E+08  0.114439E+08  0.000000E+00  0.000000E+00  0.592251E+07  0.114333E+08
  0.213066E-01  0.113916E+08  0.113539E+08  0.000000E+00  0.000000E+00  0.583888E+07  0.113437E+08
  0.215370E-01  0.113018E+08  0.112636E+08  0.000000E+00  0.000000E+00  0.575566E+07  0.112538E+08
  0.217698E-01  0.112117E+08  0.111730E+08  0.000000E+00  0.000000E+00  0.567288E+07  0.111637E+08
  0.220052E-01  0.111213E+08  0.110821E+08  0.000000E+00  0.000000E+00  0.559054E+07  0.110732E+08
  0.222430E-01  0.110306E+08  0.109910E+08  0.000000E+00  0.000000E+00  0.550865E+07  0.109826E+08
  0.224835E-01  0.109397E+08  0.108997E+08  0.000000E+00  0.000000E+00  0.542722E+07  0.108916E+08
  0.227266E-01  0.108486E+08  0.108081E+08  0.000000E+00  0.000000E+00  0.534628E+07  0.108005E+08
  0.229723E-01  0.107572E+08  0.107162E+08  0.000000E+00  0.000000E+00  0.526582E+07  0.107091E+08
  0.232206E-01  0.106657E+08  0.106242E+08  0.000000E+00  0.000000E+00  0.518587E+07  0.106176E+08
  0.234716E-01  0.105739E+08  0.105320E+08  0.000000E+00  0.000000E+00  0.510642E+07  0.105258E+08
  0.237254E-01  0.104820E+08  0.104396E+08  0.000000E+00  0.000000E+00  0.502750E+07  0.104339E+08
  0.239819E-01  0.103899E+08  0.103471E+08  0.000000E+00  0.000000E+00  0.494912E+07  0.103418E+08
  0.242411E-01  0.102976E+08  0.102544E+08  0.000000E+00  0.000000E+00  0.487129E+07  0.102496E+08
  0.245032E-01  0.102053E+08  0.101616E+08  0.000000E+00  0.000000E+00  0.479401E+07  0.101573E+08
  0.247681E-01  0.101128E+08  0.100687E+08  0.000000E+00  0.000000E+00  0.471731E+07  0.100648E+08
  0.250359E-01  0.100202E+08  0.997570E+07  0.000000E+00  0.000000E+00  0.464118E+07  0.997231E+07
  0.253065E-01  0.992754E+07  0.988263E+07  0.000000E+00  0.000000E+00  0.456566E+07  0.987971E+07
