  0.745045E-04  0.198887E+08  0.198887E+08  0.258111E+08  0.258101E+08  0.198879E+08  0.198887E+08
  0.829624E-04  0.198885E+08  0.198885E+08  0.256438E+08  0.256425E+08  0.198874E+08  0.198885E+08
  0.923803E-04  0.198883E+08  0.198883E+08  0.254377E+08  0.254361E+08  0.198868E+08  0.198883E+08
  0.102867E-03  0.198880E+08  0.198880E+08  0.251842E+08  0.251823E+08  0.198861E+08  0.198880E+08
  0.114545E-03  0.198876E+08  0.198876E+08  0.248732E+08  0.248708E+08  0.198853E+08  0.198876E+08
  0.127548E-03  0.198872E+08  0.198872E+08  0.244924E+08  0.244895E+08  0.198842E+08  0.198871E+08
  0.142028E-03  0.198866E+08  0.198866E+08  0.240276E+08  0.240242E+08  0.198829E+08  0.198866E+08
  0.158151E-03  0.198859E+08  0.198859E+08  0.234625E+08  0.234584E+08  0.198812E+08  0.198859E+08
  0.176104E-03  0.198851E+08  0.198851E+08  0.227788E+08  0.227739E+08  0.198792E+08  0.198850E+08
  0.196096E-03  0.198840E+08  0.198840E+08  0.219563E+08  0.219506E+08  0.198767E+08  0.198840E+08
  0.218356E-03  0.198827E+08  0.198827E+08  0.209745E+08  0.209678E+08  0.198736E+08  0.198826E+08
  0.243144E-03  0.198811E+08  0.198811E+08  0.198132E+08  0.198055E+08  0.198697E+08  0.198810E+08
  0.270746E-03  0.198791E+08  0.198791E+08  0.184557E+08  0.184471E+08  0.198649E+08  0.198790E+08
  0.301482E-03  0.198766E+08  0.198766E+08  0.168922E+08  0.168828E+08  0.198590E+08  0.198765E+08
  0.335706E-03  0.198735E+08  0.198735E+08  0.151248E+08  0.151148E+08  0.198516E+08  0.198734E+08
  0.373816E-03  0.198697E+08  0.198697E+08  0.131739E+08  0.131639E+08  0.198426E+08  0.198695E+08
  0.416252E-03  0.198650E+08  0.198650E+08  0.110853E+08  0.110760E+08  0.198313E+08  0.198648E+08
  0.463505E-03  0.198592E+08  0.198592E+08  0.893583E+07  0.892808E+07  0.198175E+08  0.198590E+08
  0.516122E-03  0.198521E+08  0.198520E+08  0.683553E+07  0.683026E+07  0.198004E+08  0.198517E+08
  0.574713E-03  0.198432E+08  0.198432E+08  0.492038E+07  0.491831E+07  0.197793E+08  0.198428E+08
  0.639955E-03  0.198324E+08  0.198323E+08  0.333160E+07  0.333286E+07  0.197533E+08  0.198319E+08
  0.712603E-03  0.198190E+08  0.198189E+08  0.217817E+07  0.218197E+07  0.197214E+08  0.198184E+08
  0.793498E-03  0.198026E+08  0.198025E+08  0.148903E+07  0.149350E+07  0.196823E+08  0.198018E+08
  0.883577E-03  0.197824E+08  0.197823E+08  0.117618E+07  0.117891E+07  0.196344E+08  0.197814E+08
  0.983881E-03  0.197577E+08  0.197576E+08  0.104589E+07  0.104535E+07  0.195759E+08  0.197565E+08
  0.109557E-02  0.197276E+08  0.197274E+08  0.888219E+06  0.885286E+06  0.195048E+08  0.197262E+08
  0.121994E-02  0.196910E+08  0.196908E+08  0.617498E+06  0.615394E+06  0.194192E+08  0.196893E+08
  0.135843E-02  0.196468E+08  0.196466E+08  0.339862E+06  0.340959E+06  0.193159E+08  0.196447E+08
