161.78852187145844, 0.7510361822804617
285.830627811461, 0.6956165776733496
413.42789397962224, 0.6680178861832183
544.2724508304109, 0.7655916988391129
668.4098497249828, 0.6800394589134868
796.0217763476929, 0.6478049773743535
919.5947477421242, 0.7407306543353097
1043.6588443639503, 0.6783573646546944
1175.0751589421543, 0.5951353653995056
1301.8514396555652, 0.8271409166534942
1432.9892055973364, 0.831998928329346
1554.0259183547719, 0.5749162837676726
1681.461919522893, 0.5983112828165649
1801.7656095528728, 0.5730181407049988
1933.5997470857264, 0.35767612505324864
